MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
fnz+N364+E213	22.60502	19.99107	1793.31	4134.95	0.53094
fnz+N383+E186	15.98404	11.62794	2477.12	3356.02	0.35196
fnz+N383+E97	25.76742	21.95399	1531.24	6273.71	0.70286
fnz+N391+E153	14.42069	12.16662	2080.14	2636.35	0.34318
fnz+N482+E226	5.71623	2.79232	0.0	0.0	0.0
fnz+N482+E80	18.93792	15.34452	2119.52	5443.61	0.5666
fnz+N651+E208	19.62641	15.21044	1763.47	4153.99	0.63266
fnz+N651+E39	35.14616	29.85528	1029.68	6489.82	0.81074
fnz+N671+E106	29.00285	23.69268	1243.33	6252.72	0.76434
fnz+N671+E72	15.27314	11.62264	2331.81	3369.15	0.40982
foa+N206+E127	11.96576	8.37203	1297.93	1016.56	0.16334
foa+N206+E135	17.60515	11.24161	2057.12	2754.43	0.34784
foa+N206+E151	15.50377	10.65975	1820.39	1886.49	0.25256
foa+N206+E183	21.10722	17.23008	1986.1	2494.05	0.44578
foa+N206+E202	14.29944	11.02177	1728.97	1523.17	0.26208
foa+N206+E2	30.86692	24.98654	1640.79	5515.18	0.68192
foa+N206+E89	15.59464	13.1534	1037.2	943.81	0.24154
foa+N272+E143	14.47251	11.80399	2164.85	2822.96	0.29122
foa+N651+E136	25.9438	24.03367	1785.89	4816.54	0.62778
foa+N651+E158	12.61355	10.25821	1800.58	1634.69	0.23438
foa+N651+E32	23.58218	20.323	1766.44	4780.1	0.59778
foa+N651+E42	27.44233	25.48337	1667.98	5352.22	0.66346
foa+N651+E43	15.25437	13.07303	2010.28	2294.17	0.29208
fob+N172+E57	13.75943	9.40932	2088.05	4116.85	0.57168
fob+N242+E6	20.48058	13.17679	1500.99	5297.39	0.70602
fob+N671+E145	19.71488	13.05222	1620.82	4010.16	0.65604
fog+N333+N387+E182+E168	22.86853	16.2932	1315.27	5792.64	0.74234
fqr+N133+N300+E91+E5+E194	43.02377	31.81462	795.011	5568.04	0.8465
fqr+N133+N482+E166+E64+E34	36.16988	25.66645	1107.35	5516.94	0.77514
fqr+N172+N254+E83+E210+E221	31.41102	25.57535	1225.16	5064.98	0.7534
fqr+N172+N300+E5+E146+E161	33.01364	26.997	1158.29	5117.1	0.75336
fqr+N172+N332+E190+E187+E73	40.07702	34.32586	832.554	4363.38	0.81524
fqr+N206+N133+E187+E4+E160	22.4819	19.12776	1520.86	4620.27	0.6717
fqr+N254+N391+E69+E85+E34	26.95512	24.26539	1494.52	3898.21	0.64996
fqr+N300+N572+E97+E67+E153	22.7755	17.24854	1509.08	3424.71	0.60362
fqr+N300+N651+E188+E110+E234	33.42994	27.93379	1056.37	4803.17	0.78018
fqr+N383+N133+E112+E137+E199	15.76693	13.06461	1923.2	4250.13	0.52464
fqr+N383+N172+E84+E189+E197	25.28141	16.46341	1316.52	2379.45	0.55758
fqr+N383+N651+E230+E198+E97	38.47245	29.35249	960.514	5401.16	0.79696
fqr+N482+N172+E136+E151+E194	43.44185	38.05827	814.49	4748.5	0.82564
fqr+N572+N172+E230+E232+E14	23.09276	17.95934	1320.7	3766.73	0.68694
fqr+N651+N651+E105+E182+E207	27.45672	21.36241	1466.21	4797.68	0.70724
fqr+N671+N206+E61+E119+E234	30.02092	21.474	1181.36	4382.8	0.74896
fqr+N671+N364+E202+E198+E129	38.47117	27.71015	1019.03	4843.57	0.7669
frl+N282+N156+E178+E131	18.35912	13.70283	1777.78	4412.36	0.60948
frl+N460+N398+E139+E181	23.16414	14.1809	1450.06	4987.61	0.69862
fry+N10+N32+E175+E70+E32	26.59775	21.18484	1206.35	6064.05	0.7708
fsa+N136+N354+E94+E213	31.57168	25.13435	1124.02	5625.6	0.76802
fsa+N164+N574+E211+E217	14.38156	12.50896	2118.14	3668.65	0.399
fsa+N184+N428+E89+E63	15.68044	11.14925	1810.38	3155.89	0.52464
fsa+N238+N457+E137+E171	18.70924	11.19642	1934.06	4886.31	0.55458
fsa+N256+N286+E233+E213	18.38115	13.10705	1752.75	4063.93	0.58864
fsa+N256+N481+E206+E91	18.56299	15.0037	1440.84	4061.66	0.6718
fsa+N398+N328+E178+E155	21.77366	14.17107	1673.9	4181.36	0.63526
fsa+N434+N667+E176+E206	23.69209	20.0744	1784.64	4301.2	0.61876
fsa+N600+N541+E69+E59	26.40321	20.10525	1074.35	6792.01	0.78728
fsa+N68+N667+E120+E132	15.67858	11.88122	2033.53	4750.72	0.5638
fsa+N693+N421+E145+E87	23.28609	15.98531	1372.12	4654.53	0.70274
fsb+N109+N554+E97+E70	25.20463	22.87217	1711.05	4566.98	0.63824
fsb+N218+N554+E215+E207	29.85802	18.72137	1359.67	5899.75	0.73464
fsb+N238+N508+E72+E130	15.26535	11.85576	2076.32	4655.28	0.50404
fsb+N256+N134+E58+E138	11.19197	7.049	2329.48	3473.93	0.40752
fsb+N2+N287+E49+E233	27.00857	22.57908	1418.26	5271.38	0.68818
fsb+N307+N528+E133+E234	26.36474	18.96099	1343.77	5560.44	0.74728
fsb+N327+N457+E48+E40	29.81294	19.68448	1039.46	2980.6	0.77414
fsb+N371+N86+E135+E49	21.09126	14.5936	1645.34	4970.19	0.62878
fsb+N385+N457+E119+E6	24.70003	13.67003	1349.85	5259.18	0.73944
fsb+N385+N574+E76+E159	14.59533	10.82622	2070.46	3838.97	0.4596
fsb+N393+N197+E143+E71	18.33141	14.96605	1912.26	3424.9	0.5082
fsb+N393+N197+E221+E49	23.10959	17.11458	1492.87	4559.48	0.65746
fsb+N627+N574+E136+E23	27.25846	19.82204	1327.95	5527.76	0.74054
fsc+N128+N59+E109+E81	8.35772	6.79424	2513.54	3241.96	0.29122
fsc+N174+N77+E157+E158	12.3111	9.7985	2357.14	4135.49	0.34812
fsc+N1+N314+E217+E163	10.13514	8.06307	1953.99	3235.62	0.3324
fsc+N207+N289+E69+E196	11.32181	9.1627	2104.58	3303.38	0.4105
fsc+N210+N65+E3+E160	9.39992	7.17502	2442.98	3535.93	0.35102
fsc+N263+N152+E13+E77	10.92545	6.73316	2419.67	3600.73	0.35164
fsc+N276+N220+E15+E1	10.83012	6.89337	2503.55	3527.19	0.40436
fsc+N29+N674+E160+E186	11.8453	9.11481	2129.39	3113.26	0.48758
fsc+N355+N147+E156+E56	12.24346	10.70846	2099.15	3738.33	0.49472
fsc+N409+N508+E32+E97	14.15406	10.12755	1887.72	6119.83	0.6278
fsc+N420+N569+E142+E175	8.12202	6.51736	1882.78	1875.88	0.21162
fsc+N470+N508+E13+E189	5.90141	4.43137	1761.03	1697.25	0.13252
fsc+N513+N657+E224+E161	17.81892	13.86936	1565.12	5640.15	0.65374
fsc+N538+N508+E157+E97	13.5533	10.57102	1872.79	5991.16	0.57454
fsc+N549+N264+E112+E146	12.88676	10.76799	2133.77	4929.19	0.5555
fsc+N564+N691+E118+E7	12.61248	10.82645	1918.91	3742.96	0.5267
fsc+N581+N453+E137+E165	4.00378	2.38727	0.0	0.0	0.0
fsc+N597+N248+E159+E65	6.08719	4.45058	1917.39	1879.61	0.12346
fsc+N618+N548+E0+E138	4.55305	2.12735	0.0	0.0	0.0
fsc+N623+N47+E221+E74	17.14243	12.30736	1726.06	5726.72	0.63234
fsc+N631+N309+E3+E172	12.97223	9.58801	2063.24	4073.89	0.5491
fsc+N688+N666+E67+E193	7.32018	5.78511	1782.79	1873.51	0.16534
fsc+N7+N394+E175+E183	6.08536	3.05683	0.0	0.0	0.08038
fsd+N12+N221+E67+E81+E135	19.76461	18.04322	1681.01	4632.35	0.62512
fsd+N17+N37+E12+E138+E2	13.21187	9.85188	2246.23	4459.12	0.51774
fsd+N193+N77+E28+E59+E97	33.57736	31.26284	962.925	5772.71	0.80472
fsd+N200+N144+E211+E212+E65	14.51351	12.4931	1964.99	4096.01	0.50372
fsd+N210+N59+E29+E189+E71	15.37376	13.96838	1993.94	3419.3	0.45384
fsd+N276+N339+E44+E116+E221	20.98305	20.03839	1581.34	3363.43	0.5563
fsd+N335+N465+E109+E224+E198	24.77622	23.32356	1430.46	4996.91	0.66728
fsd+N390+N59+E40+E210+E122	24.87204	22.47173	1332.5	4488.24	0.72296
fsd+N390+N608+E127+E222+E215	19.76508	18.94723	1529.17	3392.94	0.59822
fsd+N417+N540+E45+E193+E47	19.42844	18.64367	1418.19	2753.77	0.49798
fsd+N445+N324+E173+E89+E95	14.64316	13.8428	1912.95	2954.99	0.40092
fsd+N455+N264+E174+E17+E210	26.28946	25.1932	1268.42	4852.18	0.73196
fsd+N455+N309+E204+E28+E105	35.26036	33.32819	975.343	5461.98	0.80666
fsd+N460+N486+E53+E169+E193	26.18667	23.74198	1293.94	5074.95	0.74716
fsd+N525+N628+E109+E157+E60	29.88188	28.6394	1363.27	5124.61	0.67506
fsd+N547+N491+E177+E141+E74	19.18618	17.34566	1591.82	4829.44	0.6234
fsd+N561+N489+E223+E11+E167	18.52303	16.27237	1798.44	4887.06	0.55448
fsd+N623+N555+E101+E218+E205	22.47773	20.09327	1494.77	4903.81	0.67304
fsd+N62+N613+E98+E97+E109	26.30748	25.25398	1252.39	5821.82	0.72152
fsd+N710+N116+E26+E101+E156	10.98428	9.55015	1947.11	2738.76	0.3586
fsd+N7+N567+E80+E71+E216	7.78147	5.04727	1894.71	2140.54	0.175
fsd+N87+N221+E162+E84+E52	10.14379	8.05954	2061.75	2301.86	0.3365
fsd+N90+N135+E145+E22+E210	21.6761	19.84357	1420.09	4693.67	0.70238
fsd+N91+N628+E101+E0+E216	9.62476	7.94402	2074.41	3466.2	0.25222
fsd+N93+N213+E212+E109+E83	21.11979	20.53214	1626.13	3704.9	0.5326
fse+N113+N180+E70+E218	8.7456	6.28914	2630.32	3911.98	0.3556
fse+N257+N646+E110+E13	12.81061	11.46661	2406.91	4473.08	0.49636
fse+N263+N147+E113+E112	15.44751	14.22256	2108.01	5278.15	0.56344
fse+N305+N678+E183+E213	13.37359	11.24302	1822.16	4717.42	0.61982
fse+N310+N289+E111+E126	11.76121	8.46632	2286.11	5005.33	0.51426
fse+N409+N213+E113+E96	12.49074	10.41333	1962.8	5586.86	0.58712
fse+N409+N314+E95+E23	8.72617	6.79962	2430.37	3289.84	0.31818
fse+N455+N568+E96+E205	12.60179	11.26752	2193.03	4705.9	0.50548
fse+N461+N47+E73+E138	8.91419	6.92991	2537.55	4243.02	0.37646
fse+N464+N148+E189+E229	16.50163	11.72126	1691.39	5999.64	0.64894
fse+N580+N518+E48+E33	8.25593	5.52321	2419.34	2722.21	0.27486
fse+N603+N308+E172+E147	12.12123	11.17401	2077.57	3828.57	0.50414
fse+N603+N552+E192+E232	12.68688	9.66416	2211.23	3594.32	0.4145
fsf+N109+N536+E150+E74	15.05705	10.72735	1991.55	4214.38	0.53148
fsf+N113+N278+E108+E162	9.22982	6.16337	1749.9	1520.15	0.17912
fsf+N156+N179+E223+E192	18.72951	16.70729	1715.04	4780.68	0.61854
fsf+N164+N179+E16+E179	12.63494	10.00748	2054.87	3551.8	0.46498
fsf+N184+N481+E82+E173	23.47561	22.70489	1574.19	4036.69	0.64872
fsf+N190+N442+E96+E157	20.43106	18.43541	1526.09	5194.34	0.66804
fsf+N237+N442+E111+E69	16.446	15.79805	1877.88	4055.53	0.57064
fsf+N256+N536+E35+E138	18.07997	16.58639	1755.76	4313.26	0.59248
fsf+N307+N442+E155+E19	16.72016	15.45752	1979.19	2678.2	0.49894
fsf+N327+N278+E90+E103	24.22681	22.57243	1359.04	2932.1	0.67664
fsf+N39+N481+E65+E48	20.25025	19.53404	1683.34	5291.99	0.60396
fsf+N437+N356+E134+E67	11.00476	8.73451	2112.27	4219.02	0.42438
fsf+N57+N179+E185+E165	18.72409	17.609	1697.41	2916.39	0.5658
fsf+N662+N278+E16+E85	22.36005	21.51898	1392.28	5075.5	0.69502
fsf+N700+N356+E120+E72	15.95495	14.36721	1663.52	3829.55	0.6224
fsf+N700+N356+E95+E146	14.58581	13.03771	1870.16	3459.52	0.56186
fsf+N708+N442+E228+E60	12.28284	10.82657	2100.73	2900.51	0.41446
fsf+N99+N278+E185+E36	16.12453	14.51275	1722.43	3060.32	0.60292
fsg+N100+N248+E19+E179+E172	9.51553	7.72597	2302.31	3432.94	0.43994
fsg+N100+N612+E87+E123+E209	13.7864	11.98212	1838.95	5044.47	0.5872
fsg+N129+N491+E154+E3+E218	14.89275	11.36059	1834.43	5448.77	0.59814
fsg+N193+N240+E13+E36+E129	10.07277	8.5133	2241.36	4295.9	0.4164
fsg+N200+N47+E18+E170+E157	17.32924	15.51033	1583.99	5734.64	0.63106
fsg+N211+N85+E28+E86+E53	13.3933	12.0849	1929.48	4173.03	0.51356
fsg+N282+N47+E78+E193+E28	19.28972	15.783	1418.74	6220.04	0.696
fsg+N292+N382+E128+E27+E157	7.10132	5.20259	1691.16	1971.38	0.15982
fsg+N29+N590+E186+E230+E44	10.35251	8.0429	2493.29	4353.09	0.47102
fsg+N303+N622+E210+E8+E65	9.17161	7.77744	2071.71	2255.04	0.28096
fsg+N387+N493+E80+E130+E198	11.10825	8.51809	1945.11	2566.55	0.3448
fsg+N399+N151+E204+E86+E118	12.15218	10.80551	1941.31	3245.53	0.39908
fsg+N420+N336+E97+E101+E211	11.17459	9.30735	2171.28	3864.94	0.43992
fsg+N420+N666+E202+E176+E95	10.14892	7.00464	2485.37	3114.67	0.34842
fsg+N470+N379+E161+E126+E234	14.64506	11.13482	1888.73	4507.56	0.5632
fsg+N503+N180+E85+E68+E74	10.36585	7.54687	2312.66	4333.34	0.45664
fsg+N512+N568+E102+E198+E72	6.92568	5.07558	2054.35	2122.01	0.14782
fsg+N539+N540+E85+E90+E226	6.91373	5.318	1607.36	1794.54	0.1196
fsg+N551+N678+E29+E177+E23	14.23433	10.99442	1740.99	5567.9	0.61516
fsg+N623+N143+E119+E137+E192	6.01333	4.13232	1390.57	1296.05	0.09068
fsg+N7+N273+E208+E219+E110	14.6366	10.54491	2024.2	4565.97	0.5312
fsh+N492+N696+E84+E88	12.47778	10.31585	2180.65	4946.51	0.4946
fsi+N238+N184+N400+E15+E85	17.26398	13.63731	1758.21	3047.45	0.58026
fsi+N32+N514+N134+E37+E163	15.18591	8.55635	2050.2	4459.89	0.53972
fsi+N371+N627+N9+E57+E95	12.40451	8.16342	2227.49	3268.37	0.43392
fsk+N105+N601+N600+E181+E50+E201	19.17401	15.66326	1614.38	5806.85	0.66578
fsk+N250+N256+N313+E114+E72+E29	23.47951	17.445	1289.62	5671.31	0.73948
fsk+N264+N215+N219+E115+E95+E71	11.96875	8.65889	2161.84	3164.15	0.39878
fsk+N480+N461+N649+E179+E216+E60	14.11071	10.46472	2018.23	4135.85	0.5213
fsk+N559+N215+N73+E42+E79+E45	16.31418	12.99924	1781.9	4787.2	0.60364
fsl+N135+N32+E24+E22	11.89848	7.93604	2321.02	4884.18	0.51516
fsl+N146+N600+E50+E43	11.13953	8.25176	2379.19	4498.77	0.44278
fsl+N152+N450+E113+E139	13.39856	10.60178	1906.97	5493.46	0.62946
fsl+N155+N156+E172+E108	11.47004	9.02571	2212.0	3772.53	0.54048
fsl+N162+N52+E115+E44	10.40882	7.62277	2307.97	3693.6	0.39236
fsl+N248+N547+E73+E107	10.23354	7.67432	2377.37	3811.85	0.39492
fsl+N31+N492+E57+E47	12.49058	11.08349	2224.41	4916.75	0.54948
fsl+N382+N520+E171+E14	8.86522	6.87108	2352.53	2829.2	0.31048
fsl+N425+N34+E109+E104	11.1136	9.44028	2070.76	3542.8	0.43086
fsl+N505+N32+E51+E113	9.03915	5.97063	2435.87	2353.52	0.2959
fsl+N505+N3+E21+E159	14.89865	12.73223	1833.54	5301.6	0.61436
fsl+N533+N305+E192+E175	10.56959	8.75189	2475.6	3456.47	0.32216
fsl+N540+N238+E18+E59	10.3053	8.20356	2372.36	4312.41	0.40226
fsl+N570+N601+E157+E41	19.91578	16.55108	1290.83	6619.66	0.72478
fsl+N590+N393+E85+E1	12.12812	7.90916	2278.08	3756.44	0.44106
fsl+N690+N616+E176+E56	16.35692	13.18133	1665.66	4931.55	0.66314
fsn+N105+N700+E89+E192	13.79267	10.66828	1813.26	3178.63	0.52752
fsn+N240+N3+E24+E153	12.6848	9.24217	2071.84	5871.76	0.53372
fsn+N240+N520+E217+E74	8.62661	4.98945	1916.42	2248.82	0.18256
fsn+N295+N434+E44+E31	9.83719	7.87779	2584.51	3938.08	0.45162
fsn+N366+N461+E44+E160	9.06239	5.99018	2725.27	3339.49	0.33012
fsn+N394+N492+E63+E225	8.11067	5.16768	2304.62	2702.65	0.20536
fsn+N453+N719+E1+E109	24.99195	18.32101	1086.77	6205.65	0.78436
fsn+N476+N156+E8+E111	21.62554	16.80547	1196.87	2506.16	0.73446
fsn+N486+N393+E64+E73	24.21063	18.38264	1071.14	5114.53	0.78464
fsn+N521+N161+E221+E94	17.90359	12.41884	1731.74	6062.97	0.63146
fsn+N529+N310+E112+E78	14.34184	11.70575	1816.63	5335.46	0.6254
fsn+N59+N385+E80+E36	17.72547	13.57949	1496.53	5333.14	0.7001
fsn+N634+N73+E96+E58	14.90074	10.41536	1904.26	4372.24	0.58886
fsn+N667+N307+E179+E43	17.50981	12.68309	1680.46	5547.87	0.671
fso+N105+N330+N52+E222+E218+E82	23.60698	16.37929	1297.09	5146.2	0.72984
fso+N135+N127+N68+E218+E110+E0	20.91169	16.94288	1406.43	5273.02	0.69886
fso+N139+N388+N307+E40+E151+E25	14.18166	10.56284	1928.34	4685.62	0.5545
fso+N14+N335+N435+E147+E129+E121	23.68253	19.23667	1234.97	4681.11	0.73268
fso+N195+N304+N32+E11+E34+E98	22.70521	17.76925	1347.22	4970.71	0.71898
fso+N382+N188+N515+E170+E94+E165	18.80995	15.71867	1415.49	5338.25	0.70012
fso+N480+N158+N435+E88+E121+E175	18.35305	16.65036	1549.15	5487.42	0.66176
fso+N483+N654+N310+E220+E158+E187	17.13215	13.25073	1701.03	4993.52	0.6077
fso+N491+N202+N515+E43+E64+E74	13.20615	11.09395	2052.4	4284.82	0.48502
fso+N630+N434+N73+E35+E102+E177	16.05757	12.88301	1886.51	2773.97	0.5382
fso+N691+N100+N514+E24+E73+E112	16.11649	12.21723	1995.72	4698.41	0.56158
fso+N85+N420+N113+E176+E197+E101	16.10625	13.17375	1753.61	3184.61	0.51602
fst+N206+E195	30.69687	28.9392	1736.0	4018.2	0.61414
fst+N206+E26	35.93365	35.08541	1451.09	4164.2	0.70322
fst+N383+E134	26.68147	24.88322	1717.21	3287.43	0.44708
fst+N383+E38	38.47008	35.76636	1342.28	5168.61	0.74096
fst+N482+E58	26.1757	25.35191	1677.65	2393.41	0.43316
fst+N572+E52	23.40556	22.43804	1558.95	2423.7	0.47016
fst+N651+E226	21.71822	20.88261	1098.08	1224.57	0.33242
fst+N651+E50	30.71547	30.01201	1645.12	3185.88	0.58596
fst+N671+E119	32.85781	31.8311	1713.11	4168.84	0.6228
fsx+N206+N505+E29+E156	10.3378	9.02371	2223.37	2557.79	0.34744
fsx+N206+N518+E89+E123	9.75005	6.99078	1615.51	1649.48	0.2039
fsx+N206+N628+E50+E218	10.90169	9.40068	2597.0	3875.29	0.37222
fsx+N254+N214+E184+E206	9.24705	7.6914	2098.78	2417.74	0.23934
fsx+N254+N576+E34+E119	18.05172	10.71566	1782.91	4576.17	0.6369
fsx+N254+N630+E0+E160	9.51727	6.82519	2293.73	1840.42	0.27202
fsx+N300+N214+E3+E27	16.32503	10.75695	1994.99	4846.82	0.5773
fsx+N300+N341+E38+E49	14.99927	11.62558	1865.94	4658.43	0.61816
fsy+N13+N445+N560+E112+E23	20.65138	10.86339	1688.63	5802.45	0.65164
fsy+N153+N136+N195+E179+E43	17.89027	16.20406	1653.97	4692.32	0.63518
fsy+N17+N539+N533+E50+E146	10.08524	5.67757	2593.97	3376.06	0.31532
fsy+N335+N534+N101+E197+E50	16.41908	12.53776	1857.15	2766.41	0.4647
fsy+N387+N618+N139+E170+E225	27.63772	17.03791	1057.77	5901.72	0.80048
fsy+N390+N12+N373+E182+E53	18.61707	10.69669	1834.95	3156.34	0.5546
fsy+N454+N581+N105+E132+E5	16.67573	10.00961	1977.39	4328.61	0.56436
fsy+N551+N464+N666+E23+E158	19.91707	17.49954	1556.27	4866.14	0.67066
fsy+N614+N387+N567+E18+E18	18.36423	16.73126	1760.9	4019.57	0.60016
fsy+N623+N390+N640+E37+E84	11.63635	6.53246	2357.54	3356.76	0.36876
ftb+N242+E103	12.84514	8.04245	2160.71	1767.86	0.4016
ftb+N242+E136	13.78843	9.45935	2117.92	4187.69	0.4927
ftb+N242+E187	13.56895	9.48413	2153.87	4114.27	0.44464
ftb+N242+E215	6.93307	5.51263	1635.42	1657.55	0.13476
ftb+N242+E29	8.58564	5.82519	1570.42	1418.61	0.16374
ftb+N254+E116	14.37279	11.05995	2012.55	4747.98	0.55502
ftb+N300+E219	9.99351	7.67635	2700.75	4576.97	0.39848
ftb+N300+E45	9.29357	6.33113	2628.11	3355.22	0.38356
ftb+N391+E43	9.80343	6.08829	2580.94	3204.12	0.3363
ftb+N651+E123	10.13632	7.64892	2621.27	4127.44	0.4066
fte+N115+N219+E69+E45+E188	24.24137	12.29594	1563.4	5081.01	0.68066
fte+N218+N73+E52+E187+E15	41.94734	39.45512	991.278	5706.48	0.7935
ftl+N238+N398+E220+E158+E11	51.12889	34.51842	691.287	4163.09	0.83802
ftl+N385+N305+E173+E199+E84	54.39558	33.28223	623.495	3664.96	0.84694
ftl+N398+N450+E219+E26+E186	58.79701	37.94524	570.477	5391.13	0.8851
ftn+N520+N649+E74+E138+E16	33.01301	19.43416	1049.69	3838.08	0.75848
ftn+N68+N466+E160+E162+E233	24.81528	10.59854	1628.6	5355.67	0.64774
ftn+N89+N708+E173+E48+E212	29.14901	14.79676	1293.71	4396.74	0.66494
fto+N238+N93+E45+E212	31.39294	15.15391	1170.92	4563.06	0.73916
fto+N73+N466+E14+E233	40.71866	20.24357	944.412	4465.62	0.80548
ftw-a+N130+N651+E40+E84+E57	31.3913	14.24197	1385.37	5023.34	0.70678
ftw-a+N245+N364+E129+E6+E25	37.82027	21.96951	797.562	5135.46	0.8356
ftw-a+N474+N383+E206+E197+E160	28.00304	13.92921	1439.05	3580.84	0.62514
ftw-a+N695+N671+E136+E88+E113	40.52802	22.62643	936.801	4874.49	0.8045
ftw-a+N713+N391+E222+E147+E175	39.48179	20.90544	928.347	5056.52	0.81312
ftw-a+N717+N133+E177+E49+E72	32.90635	19.9678	1038.45	5109.91	0.7712
ftw+N100+N419+E86	14.38968	6.46511	2103.68	2977.15	0.33876
ftw+N100+N56+E98	19.32489	9.5332	1857.55	4710.66	0.56552
ftw+N193+N706+E197	11.26341	3.96515	1197.72	1011.23	0.15586
ftw+N282+N358+E205	10.66749	4.33334	1828.33	2238.29	0.20676
ftw+N317+N8+E7	16.99063	8.955	1992.14	4694.09	0.5781
ftw+N409+N323+E132	9.4892	4.35953	2204.75	1959.38	0.21136
ftw+N42+N275+E58	9.60165	5.22359	1729.12	1380.71	0.1927
ftw+N525+N297+E204	9.134	3.68092	1401.67	1033.65	0.15842
ftw+N539+N275+E162	6.78515	3.17455	1248.43	656.962	0.0837
ftw+N564+N275+E34	14.02837	8.77664	2263.07	3356.4	0.44132
ftw+N718+N297+E9	21.88701	11.94606	1510.11	4614.33	0.68034
ftw+N87+N452+E104	9.66455	6.03879	2587.84	3579.71	0.3276
ftw+N90+N439+E168	12.88944	5.72749	2192.42	3073.84	0.36178
fud+N32+N89+E143+E189	52.91911	36.33254	612.486	5047.41	0.87014
fud+N437+N188+E233+E131	50.28469	35.37848	639.674	5091.82	0.86808
fud+N492+N449+E48+E197	44.49625	27.26549	796.161	3871.06	0.79338
fud+N492+N71+E184+E15	38.21612	30.34283	783.039	5080.11	0.81818
fud+N627+N304+E79+E84	38.95749	24.64972	869.148	3512.85	0.77604
fup+N115+N276+E95+E130+E11	22.7812	12.38548	1787.43	4543.02	0.61558
fvb+N109+N310+E234+E19+E41	34.02869	20.00199	1048.7	5548.01	0.79608
fvb+N215+N115+E158+E175+E187	22.95803	16.73088	1634.93	4482.46	0.66354
fvb+N305+N461+E66+E139+E60	24.86094	16.54416	1394.92	3702.68	0.67764
fvb+N398+N385+E61+E127+E88	24.9423	18.022	1394.49	4675.34	0.70188
fve+N461+N190+E95+E136+E73	26.2238	14.8327	1489.86	5168.21	0.68578
fvj+N188+N109+E172+E166+E212	21.17245	11.86391	1692.14	4378.86	0.6375
fvj+N32+N434+E52+E37+E228	27.35987	16.82957	1373.05	3750.12	0.70818
fvj+N68+N109+E56+E219+E26	29.11298	16.9126	1300.1	5226.66	0.7462
fvk+N109+N434+E71+E83+E162	16.05847	8.06733	1870.19	2426.05	0.36192
fvk+N113+N34+E232+E158+E168	24.07312	15.7425	1578.56	4500.46	0.62288
fvk+N115+N32+E186+E32+E37	19.23286	12.03904	1715.43	3658.82	0.57522
fvk+N697+N32+E165+E174+E105	33.75069	23.84408	1160.93	4210.1	0.75838
fvm+N256+N3+E150+E66+E25	25.94631	18.38898	1764.59	4033.33	0.53946
fvn+N136+N310+E141+E31+E175	28.37594	25.10628	1333.27	4652.77	0.69862
fvn+N215+N115+E1+E230+E58	28.22206	18.76191	1745.36	3988.38	0.60156
fvn+N307+N450+E142+E115+E115	27.67337	23.80845	1712.56	5483.29	0.60408
fvn+N327+N371+E193+E102+E165	26.47154	25.29383	1470.66	1545.31	0.46506
fvn+N388+N310+E189+E51+E233	32.3793	30.16164	1397.92	3025.64	0.57984
fvn+N708+N693+E8+E86+E103	39.97403	34.83838	1254.18	3579.07	0.73122
fvn+N73+N68+E16+E192+E88	33.72459	25.72941	1461.5	4877.68	0.68808
fvu+N304+N693+E72+E96+E76	19.21149	12.05339	1876.41	4680.26	0.565
fvu+N627+N514+E204+E187+E201	26.16776	18.38062	1415.5	5585.53	0.70528
fvu+N649+N388+E49+E99+E195	20.00683	14.55281	1664.22	4731.28	0.61112
fvu+N649+N398+E114+E67+E180	21.14871	15.61181	1915.39	4177.82	0.55274
fvu+N99+N492+E66+E33+E204	21.94739	13.18906	1580.33	6310.65	0.68984
gaf+N206+N616+E182+E0+E213	12.19868	10.74773	2119.06	2886.19	0.47682
gaf+N242+N257+E113+E15+E130	21.39172	19.18025	1540.09	4922.18	0.68114
gaf+N254+N631+E183+E50+E18	17.63982	16.06999	1622.29	3470.61	0.64364
gaf+N651+N127+E149+E48+E167	17.58691	16.55074	1769.82	4086.19	0.57744
gah+N693+N579+E108+E135+E168	18.20504	15.48188	1722.54	5415.31	0.64832
gan+N172+E224	14.71836	9.74684	2063.24	4720.55	0.534
gan+N172+E41	14.39698	11.03357	1754.22	5287.58	0.67226
gan+N206+E174	15.4309	12.68756	1663.72	4107.35	0.63722
gan+N242+E104	9.84638	5.88713	2449.83	3178.65	0.309
gan+N242+E131	6.45862	3.36016	960.693	667.714	0.05746
gan+N242+E155	11.3082	7.17846	2407.19	2675.98	0.38742
gan+N300+E108	8.6821	4.84011	1984.56	2016.74	0.1772
gan+N300+E27	9.76063	6.59383	2487.62	2535.2	0.31598
gan+N391+E228	10.27823	7.39225	2421.22	2812.4	0.38188
gan+N391+E50	9.06431	5.87417	2582.06	2728.5	0.32638
gan+N482+E186	7.52713	3.9387	1540.02	1215.12	0.11024
gan+N482+E6	13.07205	9.14661	2223.59	4673.8	0.51762
gan+N572+E145	13.94725	9.87728	2006.69	3555.1	0.524
gan+N572+E16	9.4768	6.65467	2419.9	3390.3	0.34906
gan+N572+E36	16.4193	12.43287	1654.18	5641.04	0.67868
gan+N572+E8	12.22319	9.3094	2119.68	4051.57	0.53142
gan+N651+E148	16.25059	12.14875	1756.43	5480.87	0.6373
gan+N651+E153	10.98396	7.24083	2426.5	3560.33	0.37066
